0,1.27744e+00,7.64683e+00,1.23171e-01,4.99393e-01,5.04224e-01,4.98984e-01,5.20353e-01,5.59675e-01,5.39036e-01,5.39645e-01,5.19032e-01,5.37426e-01,5.11594e-01
100,1.27744e+00,5.67957e+00,5.04538e+00,5.46091e-01,4.91001e-01,5.55295e-01,5.20078e-01,5.01206e-01,5.42254e-01,5.60586e-01,5.43334e-01,5.37145e-01,5.29121e-01
200,1.27744e+00,5.65960e+00,2.52997e+01,5.53147e-01,4.89501e-01,6.00190e-01,5.13852e-01,4.93095e-01,5.36470e-01,5.44862e-01,5.35132e-01,5.37205e-01,5.22270e-01
300,1.27744e+00,5.65738e+00,2.75430e+01,5.50643e-01,4.87472e-01,6.14495e-01,5.07764e-01,4.87167e-01,5.30180e-01,5.34325e-01,5.27137e-01,5.35278e-01,5.17102e-01
400,1.27744e+00,5.65774e+00,2.73688e+01,5.48141e-01,4.88718e-01,6.15563e-01,5.04463e-01,4.87046e-01,5.25264e-01,5.26694e-01,5.20628e-01,5.32262e-01,5.16819e-01
500,1.27744e+00,5.65842e+00,2.62824e+01,5.46975e-01,4.87617e-01,6.11061e-01,5.01286e-01,4.83710e-01,5.19142e-01,5.22467e-01,5.15733e-01,5.30178e-01,5.12700e-01
600,1.27744e+00,5.65924e+00,2.48173e+01,5.44411e-01,4.86301e-01,6.08730e-01,4.99421e-01,4.82042e-01,5.14468e-01,5.23109e-01,5.16162e-01,5.27615e-01,5.11751e-01
700,1.27744e+00,5.65815e+00,2.62821e+01,5.46031e-01,4.85572e-01,6.03768e-01,4.98689e-01,4.80033e-01,5.09345e-01,5.22674e-01,5.14886e-01,5.26905e-01,5.12290e-01
800,1.27744e+00,5.65393e+00,2.63887e+01,5.43034e-01,4.85250e-01,6.03013e-01,4.98008e-01,4.78974e-01,5.04719e-01,5.24158e-01,5.13064e-01,5.27504e-01,5.13334e-01
900,1.27744e+00,5.65256e+00,2.83973e+01,5.41283e-01,4.85145e-01,5.99068e-01,4.98842e-01,4.78095e-01,5.06908e-01,5.24489e-01,5.13171e-01,5.27714e-01,5.12669e-01
1000,1.27744e+00,5.65651e+00,2.63743e+01,5.42059e-01,4.85180e-01,5.97658e-01,4.97395e-01,4.77420e-01,5.04205e-01,5.21674e-01,5.08909e-01,5.27994e-01,5.11944e-01
1100,1.27744e+00,5.65569e+00,2.69117e+01,5.40406e-01,4.88413e-01,5.93427e-01,4.97209e-01,4.76948e-01,5.01511e-01,5.18546e-01,5.08015e-01,5.29561e-01,5.11802e-01
1200,1.27744e+00,5.65420e+00,2.64801e+01,5.38517e-01,4.82610e-01,5.88362e-01,4.98297e-01,4.76568e-01,4.98934e-01,5.19384e-01,5.05648e-01,5.30899e-01,5.11847e-01
1300,1.27744e+00,5.65840e+00,3.02521e+01,5.40569e-01,4.83320e-01,5.86627e-01,4.97917e-01,4.76281e-01,4.96659e-01,5.16387e-01,5.09217e-01,5.32492e-01,5.09090e-01
1400,1.27744e+00,5.65720e+00,2.66567e+01,5.39660e-01,4.83892e-01,5.80550e-01,4.96884e-01,4.76052e-01,4.94691e-01,5.15875e-01,5.10306e-01,5.34028e-01,5.17118e-01
1500,1.27744e+00,5.65553e+00,2.57306e+01,5.38380e-01,4.83694e-01,5.78942e-01,4.95282e-01,4.75924e-01,4.92914e-01,5.18803e-01,5.09119e-01,5.35151e-01,5.11753e-01
1600,1.27744e+00,5.65561e+00,2.39688e+01,5.37161e-01,4.83431e-01,5.82442e-01,4.96728e-01,4.75778e-01,4.91228e-01,5.20988e-01,5.09005e-01,5.36545e-01,5.09348e-01
1700,1.27744e+00,5.65604e+00,2.72719e+01,5.37031e-01,4.83988e-01,5.82388e-01,4.98053e-01,4.75713e-01,4.89667e-01,5.24517e-01,5.10267e-01,5.37767e-01,5.09478e-01
1800,1.27744e+00,5.65610e+00,2.30716e+01,5.38652e-01,4.83771e-01,5.84207e-01,4.97177e-01,4.75645e-01,4.88423e-01,5.27896e-01,5.09905e-01,5.39877e-01,5.12140e-01
1900,1.27744e+00,5.65211e+00,2.15512e+01,5.35296e-01,4.83423e-01,5.83655e-01,4.96548e-01,4.75612e-01,4.87404e-01,5.23793e-01,5.10479e-01,5.40124e-01,5.15055e-01
2000,1.27744e+00,5.65183e+00,2.09341e+01,5.34989e-01,4.83552e-01,5.83179e-01,4.95645e-01,4.75588e-01,4.86491e-01,5.27193e-01,5.10228e-01,5.40297e-01,5.14944e-01
2100,1.27744e+00,5.65073e+00,2.47527e+01,5.31127e-01,4.83802e-01,5.80271e-01,4.98508e-01,4.75539e-01,4.86167e-01,5.24252e-01,5.07306e-01,5.40200e-01,5.16561e-01
2200,1.27744e+00,5.65151e+00,2.38952e+01,5.32983e-01,4.83376e-01,5.79565e-01,4.98455e-01,4.75554e-01,4.85521e-01,5.23369e-01,5.09871e-01,5.40876e-01,5.11209e-01
2300,1.27744e+00,5.65075e+00,2.38003e+01,5.35220e-01,4.83556e-01,5.80782e-01,4.97986e-01,4.75571e-01,4.85226e-01,5.19663e-01,5.11650e-01,5.40722e-01,5.06912e-01
2400,1.27744e+00,5.65268e+00,2.43451e+01,5.38326e-01,4.83798e-01,5.74980e-01,4.98502e-01,4.75531e-01,4.84858e-01,5.18685e-01,5.12285e-01,5.42162e-01,5.16191e-01
2500,1.27744e+00,5.65865e+00,2.93132e+01,5.43202e-01,4.83639e-01,5.81494e-01,4.98986e-01,4.75550e-01,4.84836e-01,5.22051e-01,5.11853e-01,5.43869e-01,5.11024e-01
2600,1.27744e+00,5.65875e+00,2.50490e+01,5.38968e-01,4.83970e-01,5.85182e-01,4.94952e-01,4.75559e-01,4.96007e-01,5.22293e-01,5.08994e-01,5.44836e-01,5.11621e-01
2700,1.27744e+00,5.65797e+00,2.58206e+01,5.38895e-01,4.83887e-01,5.79458e-01,4.95881e-01,4.75525e-01,4.93824e-01,5.21192e-01,5.10396e-01,5.43230e-01,5.15370e-01
2800,1.27744e+00,5.65806e+00,2.90601e+01,5.43012e-01,4.84217e-01,5.81465e-01,4.98828e-01,4.75554e-01,4.91838e-01,5.20845e-01,5.09363e-01,5.41732e-01,5.13449e-01
2900,1.27744e+00,5.65526e+00,2.52752e+01,5.38989e-01,4.83646e-01,5.78803e-01,4.95664e-01,4.75555e-01,4.90161e-01,5.18259e-01,5.10423e-01,5.41369e-01,5.11177e-01
3000,1.27744e+00,5.65382e+00,2.54469e+01,5.35651e-01,4.83540e-01,5.85159e-01,4.96886e-01,4.75519e-01,4.89005e-01,5.16063e-01,5.14677e-01,5.39144e-01,5.14859e-01
3100,1.27744e+00,5.65638e+00,3.07024e+01,5.39681e-01,4.83706e-01,5.91115e-01,4.99127e-01,4.75493e-01,4.87942e-01,5.17306e-01,5.07963e-01,5.40201e-01,5.12224e-01
3200,1.27744e+00,5.65771e+00,2.77650e+01,5.35965e-01,4.85450e-01,5.89738e-01,4.98068e-01,4.75508e-01,4.86849e-01,5.19771e-01,5.09333e-01,5.41339e-01,5.12804e-01
3300,1.27744e+00,5.65487e+00,2.28047e+01,5.33896e-01,4.83750e-01,5.83830e-01,4.97432e-01,4.75527e-01,4.86060e-01,5.25045e-01,5.08553e-01,5.44875e-01,5.12289e-01
3400,1.27744e+00,5.65258e+00,2.82104e+01,5.35581e-01,4.83484e-01,5.84127e-01,4.97844e-01,4.75575e-01,4.85427e-01,5.22860e-01,5.10139e-01,5.45375e-01,5.10351e-01
3500,1.27744e+00,5.65673e+00,2.87392e+01,5.33690e-01,4.83650e-01,5.85166e-01,4.97563e-01,4.75568e-01,4.84983e-01,5.19684e-01,5.08233e-01,5.44671e-01,5.10027e-01
3600,1.27744e+00,5.65684e+00,2.28120e+01,5.34209e-01,4.84281e-01,5.86856e-01,4.96496e-01,4.75559e-01,4.85009e-01,5.16757e-01,5.05707e-01,5.44815e-01,5.09767e-01
3700,1.27744e+00,5.65584e+00,1.95006e+01,5.35105e-01,4.83785e-01,5.85416e-01,4.95647e-01,4.75556e-01,4.84795e-01,5.17635e-01,5.08455e-01,5.43280e-01,5.09712e-01
3800,1.27744e+00,5.65746e+00,2.55931e+01,5.39606e-01,4.83775e-01,5.82297e-01,4.95694e-01,4.75527e-01,4.85785e-01,5.19405e-01,5.10119e-01,5.43669e-01,5.09809e-01
3900,1.27744e+00,5.65390e+00,2.49967e+01,5.37063e-01,4.83821e-01,5.80551e-01,4.98109e-01,4.75537e-01,4.85063e-01,5.15309e-01,5.09003e-01,5.46870e-01,5.09496e-01
4000,1.27744e+00,5.65682e+00,1.93327e+01,5.30816e-01,4.84050e-01,5.84645e-01,4.99984e-01,4.75449e-01,4.83691e-01,5.22779e-01,5.13253e-01,5.40505e-01,5.12952e-01
4100,1.27744e+00,5.65808e+00,2.15827e+01,5.35760e-01,4.85973e-01,5.76082e-01,4.99229e-01,4.75582e-01,4.83319e-01,5.20842e-01,5.10079e-01,5.42679e-01,5.09821e-01
4200,1.27744e+00,5.65684e+00,2.10680e+01,5.30099e-01,4.89802e-01,5.84088e-01,5.00209e-01,4.75529e-01,4.82989e-01,5.27387e-01,5.11354e-01,5.40105e-01,5.11111e-01
4300,1.27744e+00,5.65675e+00,3.27024e+01,5.35928e-01,4.85691e-01,5.77600e-01,5.00223e-01,4.75471e-01,4.82736e-01,5.23097e-01,5.10458e-01,5.40982e-01,5.15304e-01
4400,1.27744e+00,5.65859e+00,2.93130e+01,5.38365e-01,4.85191e-01,5.82518e-01,4.99941e-01,4.75595e-01,4.82878e-01,5.21486e-01,5.08362e-01,5.39258e-01,5.15365e-01
4500,1.27744e+00,5.65849e+00,2.46913e+01,5.38967e-01,4.87210e-01,5.89256e-01,5.00136e-01,4.75533e-01,4.82667e-01,5.18797e-01,5.11420e-01,5.38151e-01,5.13116e-01
4600,1.27744e+00,5.66029e+00,2.72286e+01,5.40201e-01,4.85078e-01,5.83063e-01,5.01543e-01,4.75495e-01,4.82828e-01,5.27369e-01,5.14427e-01,5.43781e-01,5.14823e-01
4700,1.27744e+00,5.65972e+00,2.66956e+01,5.40103e-01,4.85190e-01,5.77064e-01,4.97418e-01,4.75558e-01,4.82876e-01,5.23395e-01,5.09927e-01,5.43511e-01,5.07947e-01
4800,1.27744e+00,5.65843e+00,2.40670e+01,5.37993e-01,4.84860e-01,5.76573e-01,4.96585e-01,4.75569e-01,4.82944e-01,5.18766e-01,5.10530e-01,5.45507e-01,5.16395e-01
4900,1.27744e+00,5.65925e+00,2.40052e+01,5.36668e-01,4.84191e-01,5.70342e-01,4.97526e-01,4.75540e-01,4.82729e-01,5.20524e-01,5.11163e-01,5.46663e-01,5.10911e-01
5000,1.27744e+00,5.66377e+00,1.79681e+01,5.32138e-01,4.83378e-01,5.81111e-01,4.98498e-01,4.75456e-01,4.82640e-01,5.20044e-01,5.10382e-01,5.42476e-01,5.16664e-01
5100,1.27744e+00,5.65834e+00,2.37080e+01,5.36105e-01,4.83664e-01,5.92647e-01,4.97853e-01,4.75515e-01,4.82563e-01,5.20102e-01,5.12422e-01,5.38342e-01,5.12217e-01
5200,1.27744e+00,5.66015e+00,2.06626e+01,5.30621e-01,4.83355e-01,5.79257e-01,4.99571e-01,4.75516e-01,4.82486e-01,5.19646e-01,5.11665e-01,5.39339e-01,5.16627e-01
5300,1.27744e+00,5.65682e+00,2.57453e+01,5.37515e-01,4.83943e-01,5.79348e-01,4.97009e-01,4.75540e-01,4.82403e-01,5.21068e-01,5.10384e-01,5.41451e-01,5.13190e-01
5400,1.27744e+00,5.65900e+00,2.25749e+01,5.35345e-01,4.83832e-01,5.86808e-01,4.95422e-01,4.75524e-01,4.82473e-01,5.19344e-01,5.07877e-01,5.34323e-01,5.13816e-01
5500,1.27744e+00,5.66120e+00,2.23303e+01,5.33000e-01,4.83947e-01,5.84890e-01,4.97359e-01,4.75554e-01,4.82384e-01,5.23823e-01,5.07492e-01,5.35203e-01,5.15536e-01
5600,1.27744e+00,5.65757e+00,2.23681e+01,5.34869e-01,4.81546e-01,5.89361e-01,4.96713e-01,4.75603e-01,4.82451e-01,5.23007e-01,5.09239e-01,5.38411e-01,5.11987e-01
5700,1.27744e+00,5.64933e+00,2.53525e+01,5.35077e-01,4.83533e-01,5.79741e-01,4.99835e-01,4.75481e-01,4.82503e-01,5.25611e-01,5.09663e-01,5.38993e-01,5.08984e-01
5800,1.27744e+00,5.65990e+00,2.12532e+01,5.41406e-01,4.83646e-01,5.81603e-01,4.96490e-01,4.75544e-01,4.82477e-01,5.30169e-01,5.10624e-01,5.48711e-01,5.14162e-01
5900,1.27744e+00,5.65453e+00,2.45660e+01,5.31497e-01,4.84241e-01,5.85817e-01,4.96348e-01,4.75601e-01,4.82624e-01,5.22811e-01,5.14584e-01,5.44836e-01,5.11092e-01
6000,1.27744e+00,5.65696e+00,2.67923e+01,5.39601e-01,4.83948e-01,5.82193e-01,4.97665e-01,4.75518e-01,4.83280e-01,5.23347e-01,5.09119e-01,5.43313e-01,5.11924e-01
6100,1.27744e+00,5.65761e+00,2.95514e+01,5.38688e-01,4.87718e-01,5.81676e-01,5.00058e-01,4.75465e-01,4.82919e-01,5.26801e-01,5.09112e-01,5.44630e-01,5.15264e-01
6200,1.27744e+00,5.65827e+00,3.25547e+01,5.42602e-01,4.83101e-01,5.73094e-01,4.99779e-01,4.75469e-01,4.82874e-01,5.22144e-01,5.10499e-01,5.41551e-01,5.15832e-01
6300,1.27744e+00,5.65749e+00,2.39399e+01,5.30285e-01,4.80881e-01,5.67054e-01,5.01510e-01,4.75623e-01,4.82951e-01,5.20832e-01,5.09969e-01,5.43178e-01,5.15174e-01
6400,1.27744e+00,5.66379e+00,2.68372e+01,5.44191e-01,4.82748e-01,5.82477e-01,4.97694e-01,4.75440e-01,4.82299e-01,5.18525e-01,5.07391e-01,5.40385e-01,5.16673e-01
6500,1.27744e+00,5.65566e+00,2.20189e+01,5.34095e-01,4.83621e-01,5.79433e-01,4.97074e-01,4.75550e-01,4.82128e-01,5.16429e-01,5.10784e-01,5.40193e-01,5.15698e-01
6600,1.27744e+00,5.65785e+00,3.36150e+01,5.39949e-01,4.83669e-01,5.84837e-01,4.95924e-01,4.75312e-01,4.82672e-01,5.16113e-01,5.10377e-01,5.39046e-01,5.17297e-01
6700,1.27744e+00,5.65295e+00,2.29794e+01,5.32964e-01,4.83586e-01,5.82334e-01,4.97336e-01,4.75462e-01,4.82515e-01,5.17678e-01,5.08555e-01,5.44695e-01,5.12585e-01
6800,1.27744e+00,5.65395e+00,2.83301e+01,5.32822e-01,4.83460e-01,5.88960e-01,4.97539e-01,4.75515e-01,4.82946e-01,5.16086e-01,5.09131e-01,5.46628e-01,5.13008e-01
6900,1.27744e+00,5.65271e+00,2.06330e+01,5.37386e-01,4.83686e-01,5.77411e-01,4.96881e-01,4.75359e-01,4.82787e-01,5.20400e-01,5.10635e-01,5.51372e-01,5.10520e-01
7000,1.27744e+00,5.65915e+00,2.33561e+01,5.38506e-01,4.84227e-01,5.87018e-01,4.95247e-01,4.75452e-01,4.83147e-01,5.18094e-01,5.08661e-01,5.43334e-01,5.10228e-01
7100,1.27744e+00,5.65793e+00,2.59824e+01,5.35597e-01,4.84075e-01,5.82378e-01,4.99355e-01,4.75557e-01,4.83447e-01,5.17373e-01,5.05817e-01,5.39303e-01,5.11379e-01
7200,1.27744e+00,5.65630e+00,2.47210e+01,5.37740e-01,4.83918e-01,5.80138e-01,4.96673e-01,4.75505e-01,4.82609e-01,5.13220e-01,5.07198e-01,5.40408e-01,5.15346e-01
7300,1.27744e+00,5.65727e+00,2.14165e+01,5.38553e-01,4.83981e-01,5.83895e-01,4.96900e-01,4.75636e-01,4.82562e-01,5.18374e-01,5.10756e-01,5.40060e-01,5.14400e-01
7400,1.27744e+00,5.65942e+00,2.12978e+01,5.43132e-01,4.84010e-01,5.86228e-01,4.97113e-01,4.75312e-01,4.82277e-01,5.22134e-01,5.13402e-01,5.43696e-01,5.14493e-01
7500,1.27744e+00,5.65535e+00,2.45371e+01,5.39209e-01,4.84203e-01,5.86584e-01,4.97037e-01,4.75441e-01,4.81934e-01,5.26859e-01,5.09743e-01,5.38834e-01,5.13339e-01
7600,1.27744e+00,5.65191e+00,2.45907e+01,5.34765e-01,4.84996e-01,5.85936e-01,4.96594e-01,4.75869e-01,4.82774e-01,5.21401e-01,5.10085e-01,5.37413e-01,5.13583e-01
7700,1.27744e+00,5.64998e+00,2.62851e+01,5.32332e-01,4.83284e-01,5.78355e-01,4.98738e-01,4.75547e-01,4.82597e-01,5.23833e-01,5.11118e-01,5.37510e-01,5.08169e-01
7800,1.27744e+00,5.65371e+00,2.23259e+01,5.33114e-01,4.83700e-01,5.85064e-01,4.99309e-01,4.75674e-01,4.82209e-01,5.19700e-01,5.05438e-01,5.40659e-01,5.09888e-01
7900,1.27744e+00,5.65496e+00,2.17166e+01,5.33427e-01,4.83948e-01,5.89215e-01,4.98039e-01,4.75539e-01,4.82381e-01,5.21868e-01,5.09256e-01,5.43242e-01,5.11037e-01
8000,1.27744e+00,5.65300e+00,2.01884e+01,5.28533e-01,4.84154e-01,5.96652e-01,4.95689e-01,4.75747e-01,4.83036e-01,5.18136e-01,5.06674e-01,5.43328e-01,5.10283e-01
8100,1.27744e+00,5.65537e+00,3.25228e+01,5.37191e-01,4.83982e-01,5.88033e-01,5.00123e-01,4.75501e-01,4.82471e-01,5.15792e-01,5.09947e-01,5.46460e-01,5.11152e-01
8200,1.27744e+00,5.65560e+00,2.46988e+01,5.38720e-01,4.83761e-01,5.85034e-01,4.98835e-01,4.75481e-01,4.83107e-01,5.19199e-01,5.10573e-01,5.47421e-01,5.11721e-01
8300,1.27744e+00,5.65538e+00,2.18921e+01,5.32744e-01,4.83543e-01,5.90891e-01,4.98495e-01,4.75586e-01,4.82000e-01,5.22997e-01,5.11036e-01,5.42799e-01,5.17634e-01
8400,1.27744e+00,5.65755e+00,1.80042e+01,5.26853e-01,4.83712e-01,5.87119e-01,5.01066e-01,4.75509e-01,4.82749e-01,5.18358e-01,5.09392e-01,5.34446e-01,5.06475e-01
8500,1.27744e+00,5.65943e+00,2.15259e+01,5.33090e-01,4.82309e-01,5.83891e-01,4.94170e-01,4.75544e-01,4.83016e-01,5.18868e-01,5.06915e-01,5.33616e-01,5.09541e-01
8600,1.27744e+00,5.65768e+00,2.42222e+01,5.37382e-01,4.83365e-01,5.91654e-01,4.98074e-01,4.75698e-01,4.83057e-01,5.24285e-01,5.09765e-01,5.39748e-01,5.10789e-01
8700,1.27744e+00,5.65688e+00,2.14020e+01,5.30065e-01,4.83304e-01,5.80944e-01,4.99901e-01,4.75622e-01,4.82890e-01,5.20625e-01,5.08161e-01,5.42861e-01,5.15610e-01
8800,1.27744e+00,5.65707e+00,2.44152e+01,5.38453e-01,4.83822e-01,5.91262e-01,4.98972e-01,4.75810e-01,4.81913e-01,5.21599e-01,5.15454e-01,5.41763e-01,5.15662e-01
8900,1.27744e+00,5.65605e+00,2.06395e+01,5.33678e-01,4.83452e-01,5.95023e-01,4.98646e-01,4.75468e-01,4.83230e-01,5.18500e-01,5.14335e-01,5.40593e-01,5.16992e-01
9000,1.27744e+00,5.65830e+00,2.35819e+01,5.38321e-01,4.83762e-01,5.86483e-01,4.98073e-01,4.75560e-01,4.82979e-01,5.19575e-01,5.07624e-01,5.45198e-01,5.16157e-01
9100,1.27744e+00,5.65573e+00,2.76133e+01,5.38677e-01,4.84205e-01,5.74844e-01,4.97454e-01,4.75404e-01,4.83293e-01,5.23991e-01,5.06969e-01,5.44160e-01,5.12078e-01
9200,1.27744e+00,5.65843e+00,2.30042e+01,5.42827e-01,4.81374e-01,5.74417e-01,4.97758e-01,4.75499e-01,4.82558e-01,5.20088e-01,5.10408e-01,5.45566e-01,5.15087e-01
9300,1.27744e+00,5.65672e+00,2.33680e+01,5.37929e-01,4.83411e-01,5.82425e-01,5.02115e-01,4.75660e-01,4.81881e-01,5.20008e-01,5.09392e-01,5.41470e-01,5.10964e-01
9400,1.27744e+00,5.65682e+00,2.74689e+01,5.35668e-01,4.84361e-01,5.85597e-01,5.00588e-01,4.75656e-01,4.82927e-01,5.21275e-01,5.10382e-01,5.46459e-01,5.07845e-01
9500,1.27744e+00,5.65587e+00,2.41640e+01,5.34382e-01,4.86273e-01,5.84808e-01,4.98174e-01,4.75534e-01,4.81975e-01,5.18047e-01,5.08845e-01,5.40323e-01,5.10216e-01
9600,1.27744e+00,5.65372e+00,2.33904e+01,5.34475e-01,4.86329e-01,5.82140e-01,5.01400e-01,4.75621e-01,4.82557e-01,5.20793e-01,5.13572e-01,5.37928e-01,5.11847e-01
9700,1.27744e+00,5.65087e+00,2.17068e+01,5.30523e-01,4.85529e-01,5.83413e-01,4.99178e-01,4.75748e-01,4.81925e-01,5.26710e-01,5.10644e-01,5.40597e-01,5.15384e-01
9800,1.27744e+00,5.64951e+00,2.25898e+01,5.34660e-01,4.79428e-01,5.85368e-01,4.99982e-01,4.75575e-01,4.82035e-01,5.17113e-01,5.08975e-01,5.39679e-01,5.09134e-01
9900,1.27744e+00,5.65081e+00,2.64740e+01,5.37540e-01,4.79944e-01,5.91019e-01,4.99271e-01,4.75549e-01,4.83711e-01,5.12916e-01,5.10732e-01,5.50158e-01,5.10697e-01
10000,1.27744e+00,5.65312e+00,2.83965e+01,5.41354e-01,4.80416e-01,5.89716e-01,4.98827e-01,4.75737e-01,4.82172e-01,5.18171e-01,5.15452e-01,5.45231e-01,5.11626e-01
