0,6.31041e-01,1.62413e+01,2.89516e+00,2.61560e+00,2.84942e+00,2.72659e+00,2.49545e+00,2.97462e+00,2.83303e+00,2.90671e+00,2.77353e+00,2.62357e+00
5,6.31041e-01,1.61244e+01,2.88054e+00,2.59864e+00,2.75288e+00,2.68306e+00,2.48239e+00,3.00520e+00,2.82871e+00,2.88391e+00,2.71095e+00,2.62206e+00
10,6.31041e-01,1.60436e+01,2.85799e+00,2.59413e+00,2.69206e+00,2.69306e+00,2.46482e+00,2.98307e+00,2.82690e+00,2.88167e+00,2.67438e+00,2.60214e+00
15,6.31041e-01,1.59076e+01,2.81748e+00,2.58990e+00,2.68521e+00,2.71171e+00,2.45356e+00,2.95254e+00,2.82847e+00,2.87244e+00,2.67005e+00,2.58430e+00
20,6.31041e-01,1.59020e+01,2.80529e+00,2.58556e+00,2.69919e+00,2.69437e+00,2.44457e+00,2.94449e+00,2.82986e+00,2.86603e+00,2.68187e+00,2.57243e+00
25,6.31041e-01,1.58925e+01,2.81176e+00,2.57644e+00,2.73220e+00,2.67528e+00,2.44175e+00,2.92782e+00,2.83488e+00,2.86335e+00,2.68624e+00,2.56755e+00
30,6.31041e-01,1.58293e+01,2.79723e+00,2.56862e+00,2.75807e+00,2.65124e+00,2.44050e+00,2.90152e+00,2.84182e+00,2.86021e+00,2.68377e+00,2.56405e+00
35,6.31041e-01,1.58255e+01,2.79011e+00,2.57709e+00,2.77196e+00,2.63787e+00,2.43854e+00,2.86424e+00,2.83210e+00,2.85447e+00,2.68692e+00,2.56744e+00
40,6.31041e-01,1.58067e+01,2.77929e+00,2.58715e+00,2.77344e+00,2.63735e+00,2.44119e+00,2.85029e+00,2.81065e+00,2.84181e+00,2.67386e+00,2.56950e+00
45,6.31041e-01,1.58023e+01,2.76482e+00,2.59711e+00,2.76793e+00,2.64217e+00,2.44512e+00,2.85034e+00,2.79490e+00,2.83787e+00,2.65367e+00,2.56760e+00
50,6.31041e-01,1.57761e+01,2.75579e+00,2.59556e+00,2.78804e+00,2.65519e+00,2.44672e+00,2.85105e+00,2.78815e+00,2.83275e+00,2.64015e+00,2.55359e+00
55,6.31041e-01,1.57878e+01,2.76253e+00,2.57821e+00,2.79611e+00,2.65185e+00,2.44628e+00,2.83943e+00,2.78753e+00,2.82164e+00,2.63753e+00,2.54322e+00
60,6.31041e-01,1.57877e+01,2.76633e+00,2.57323e+00,2.78343e+00,2.65919e+00,2.44800e+00,2.82083e+00,2.77316e+00,2.80479e+00,2.63648e+00,2.54106e+00
65,6.31041e-01,1.57859e+01,2.76955e+00,2.58083e+00,2.77881e+00,2.67023e+00,2.45078e+00,2.81007e+00,2.76442e+00,2.78750e+00,2.63746e+00,2.53982e+00
70,6.31041e-01,1.58381e+01,2.77688e+00,2.59660e+00,2.75368e+00,2.66686e+00,2.45340e+00,2.79497e+00,2.75730e+00,2.77561e+00,2.63120e+00,2.53747e+00
75,6.31041e-01,1.58641e+01,2.78453e+00,2.59309e+00,2.72942e+00,2.67718e+00,2.45286e+00,2.78293e+00,2.75181e+00,2.77571e+00,2.63513e+00,2.53047e+00
80,6.31041e-01,1.58841e+01,2.78835e+00,2.58970e+00,2.71318e+00,2.68031e+00,2.44860e+00,2.78744e+00,2.77435e+00,2.78035e+00,2.65331e+00,2.53301e+00
85,6.31041e-01,1.58807e+01,2.78473e+00,2.58900e+00,2.70488e+00,2.67484e+00,2.44686e+00,2.81136e+00,2.78110e+00,2.78431e+00,2.68280e+00,2.53849e+00
90,6.31041e-01,1.58695e+01,2.78163e+00,2.59210e+00,2.70565e+00,2.69197e+00,2.44793e+00,2.85414e+00,2.77483e+00,2.77038e+00,2.69557e+00,2.54335e+00
95,6.31041e-01,1.58147e+01,2.76504e+00,2.59513e+00,2.71368e+00,2.69479e+00,2.44706e+00,2.88740e+00,2.78479e+00,2.75038e+00,2.71056e+00,2.53821e+00
100,6.31041e-01,1.57523e+01,2.74905e+00,2.59100e+00,2.72431e+00,2.69056e+00,2.44728e+00,2.92012e+00,2.76173e+00,2.75268e+00,2.70155e+00,2.52489e+00
105,6.31041e-01,1.57295e+01,2.74252e+00,2.58086e+00,2.73937e+00,2.66566e+00,2.44603e+00,2.91032e+00,2.76181e+00,2.75841e+00,2.68839e+00,2.52283e+00
110,6.31041e-01,1.57040e+01,2.73018e+00,2.57199e+00,2.76834e+00,2.65735e+00,2.44574e+00,2.88325e+00,2.76619e+00,2.76074e+00,2.67916e+00,2.52752e+00
115,6.31041e-01,1.56999e+01,2.72456e+00,2.56068e+00,2.74880e+00,2.64701e+00,2.45034e+00,2.85410e+00,2.77774e+00,2.75922e+00,2.67443e+00,2.53501e+00
120,6.31041e-01,1.56984e+01,2.71948e+00,2.55491e+00,2.73548e+00,2.63499e+00,2.45413e+00,2.81677e+00,2.79848e+00,2.76390e+00,2.67352e+00,2.54387e+00
125,6.31041e-01,1.56947e+01,2.71632e+00,2.56261e+00,2.73696e+00,2.62904e+00,2.45341e+00,2.77034e+00,2.80678e+00,2.77851e+00,2.64983e+00,2.55010e+00
130,6.31041e-01,1.56930e+01,2.71656e+00,2.56726e+00,2.74031e+00,2.63838e+00,2.45343e+00,2.75771e+00,2.81238e+00,2.78865e+00,2.64660e+00,2.54892e+00
135,6.31041e-01,1.56948e+01,2.72039e+00,2.56429e+00,2.73819e+00,2.64468e+00,2.45225e+00,2.76035e+00,2.82578e+00,2.79124e+00,2.64080e+00,2.53352e+00
140,6.31041e-01,1.56811e+01,2.71732e+00,2.56854e+00,2.72824e+00,2.64464e+00,2.45228e+00,2.77720e+00,2.82659e+00,2.78422e+00,2.64873e+00,2.53009e+00
145,6.31041e-01,1.56775e+01,2.71555e+00,2.57875e+00,2.71239e+00,2.64011e+00,2.45030e+00,2.79304e+00,2.81985e+00,2.77474e+00,2.66195e+00,2.53574e+00
150,6.31041e-01,1.56733e+01,2.71391e+00,2.57677e+00,2.70537e+00,2.63132e+00,2.44636e+00,2.80403e+00,2.81470e+00,2.77368e+00,2.66241e+00,2.53605e+00
155,6.31041e-01,1.56832e+01,2.72034e+00,2.57450e+00,2.70463e+00,2.62744e+00,2.44478e+00,2.81017e+00,2.80745e+00,2.77949e+00,2.65319e+00,2.55018e+00
160,6.31041e-01,1.56826e+01,2.71942e+00,2.57779e+00,2.70360e+00,2.62570e+00,2.44368e+00,2.78706e+00,2.79668e+00,2.76885e+00,2.63561e+00,2.55209e+00
165,6.31041e-01,1.56996e+01,2.72827e+00,2.59672e+00,2.70039e+00,2.61769e+00,2.44989e+00,2.78187e+00,2.79716e+00,2.75881e+00,2.61876e+00,2.53846e+00
170,6.31041e-01,1.57295e+01,2.74549e+00,2.61531e+00,2.69479e+00,2.61353e+00,2.45383e+00,2.79222e+00,2.78944e+00,2.76471e+00,2.60333e+00,2.53404e+00
175,6.31041e-01,1.57407e+01,2.75278e+00,2.61584e+00,2.69373e+00,2.61658e+00,2.45293e+00,2.80070e+00,2.78205e+00,2.77156e+00,2.59594e+00,2.54269e+00
180,6.31041e-01,1.57461e+01,2.75429e+00,2.60875e+00,2.70173e+00,2.61694e+00,2.44904e+00,2.82154e+00,2.76577e+00,2.77028e+00,2.59492e+00,2.53834e+00
185,6.31041e-01,1.57544e+01,2.75738e+00,2.60293e+00,2.72649e+00,2.60563e+00,2.44384e+00,2.86219e+00,2.75451e+00,2.76992e+00,2.59596e+00,2.55180e+00
190,6.31041e-01,1.57464e+01,2.75332e+00,2.58428e+00,2.73664e+00,2.59177e+00,2.44093e+00,2.87289e+00,2.75453e+00,2.77265e+00,2.58978e+00,2.56804e+00
195,6.31041e-01,1.57542e+01,2.75518e+00,2.56985e+00,2.73555e+00,2.59643e+00,2.44646e+00,2.88797e+00,2.75720e+00,2.78773e+00,2.60237e+00,2.56787e+00
200,6.31041e-01,1.57509e+01,2.75012e+00,2.56228e+00,2.74382e+00,2.60143e+00,2.45473e+00,2.89769e+00,2.75972e+00,2.80211e+00,2.62725e+00,2.56623e+00
205,6.31041e-01,1.57937e+01,2.75955e+00,2.55871e+00,2.74422e+00,2.59865e+00,2.45764e+00,2.88077e+00,2.76785e+00,2.80397e+00,2.64383e+00,2.55506e+00
210,6.31041e-01,1.58336e+01,2.77424e+00,2.57184e+00,2.75173e+00,2.60243e+00,2.45532e+00,2.85493e+00,2.76652e+00,2.80739e+00,2.65323e+00,2.54735e+00
215,6.31041e-01,1.58577e+01,2.78898e+00,2.57583e+00,2.76383e+00,2.61351e+00,2.45428e+00,2.84482e+00,2.76969e+00,2.81014e+00,2.65792e+00,2.53530e+00
220,6.31041e-01,1.58021e+01,2.77897e+00,2.58370e+00,2.77801e+00,2.62450e+00,2.45293e+00,2.83161e+00,2.77282e+00,2.79432e+00,2.65946e+00,2.51947e+00
225,6.31041e-01,1.57445e+01,2.76466e+00,2.57391e+00,2.79232e+00,2.63768e+00,2.44704e+00,2.81910e+00,2.76520e+00,2.77633e+00,2.65884e+00,2.52044e+00
230,6.31041e-01,1.57088e+01,2.74971e+00,2.56166e+00,2.80529e+00,2.66774e+00,2.43812e+00,2.84507e+00,2.75312e+00,2.76387e+00,2.65859e+00,2.51945e+00
235,6.31041e-01,1.57074e+01,2.75738e+00,2.56657e+00,2.80367e+00,2.68345e+00,2.43322e+00,2.85697e+00,2.74968e+00,2.74671e+00,2.66100e+00,2.51469e+00
240,6.31041e-01,1.57061e+01,2.74817e+00,2.55336e+00,2.79814e+00,2.67832e+00,2.43423e+00,2.84762e+00,2.76795e+00,2.75025e+00,2.67662e+00,2.51783e+00
245,6.31041e-01,1.57319e+01,2.75673e+00,2.54651e+00,2.79434e+00,2.66719e+00,2.44260e+00,2.83572e+00,2.79345e+00,2.76612e+00,2.66628e+00,2.52913e+00
250,6.31041e-01,1.57187e+01,2.75440e+00,2.55210e+00,2.78452e+00,2.65662e+00,2.44682e+00,2.82995e+00,2.80324e+00,2.77853e+00,2.64849e+00,2.53501e+00
255,6.31041e-01,1.57066e+01,2.73520e+00,2.55854e+00,2.76199e+00,2.65990e+00,2.45049e+00,2.82361e+00,2.78362e+00,2.79052e+00,2.63524e+00,2.53930e+00
260,6.31041e-01,1.56943e+01,2.71786e+00,2.57292e+00,2.74971e+00,2.66990e+00,2.44641e+00,2.84371e+00,2.77653e+00,2.77855e+00,2.63239e+00,2.53295e+00
265,6.31041e-01,1.57059e+01,2.72334e+00,2.59261e+00,2.75412e+00,2.68000e+00,2.43990e+00,2.82998e+00,2.77771e+00,2.76694e+00,2.63402e+00,2.54232e+00
270,6.31041e-01,1.57282e+01,2.73823e+00,2.60252e+00,2.76465e+00,2.67246e+00,2.43794e+00,2.83019e+00,2.75773e+00,2.75473e+00,2.64032e+00,2.55209e+00
275,6.31041e-01,1.57744e+01,2.76499e+00,2.59198e+00,2.76347e+00,2.64902e+00,2.43680e+00,2.82143e+00,2.74332e+00,2.74191e+00,2.64698e+00,2.54354e+00
280,6.31041e-01,1.57638e+01,2.76096e+00,2.57464e+00,2.77253e+00,2.62926e+00,2.44376e+00,2.82479e+00,2.74033e+00,2.73835e+00,2.65607e+00,2.53527e+00
285,6.31041e-01,1.57280e+01,2.74244e+00,2.57861e+00,2.78202e+00,2.63817e+00,2.45278e+00,2.84797e+00,2.75666e+00,2.74037e+00,2.68193e+00,2.54347e+00
290,6.31041e-01,1.57139e+01,2.73390e+00,2.58377e+00,2.77052e+00,2.65539e+00,2.46362e+00,2.88282e+00,2.76963e+00,2.77550e+00,2.69178e+00,2.55367e+00
295,6.31041e-01,1.57101e+01,2.73073e+00,2.57893e+00,2.75853e+00,2.67152e+00,2.47236e+00,2.91227e+00,2.78214e+00,2.79810e+00,2.71296e+00,2.55946e+00
300,6.31041e-01,1.57027e+01,2.72857e+00,2.58332e+00,2.73848e+00,2.66746e+00,2.47354e+00,2.94859e+00,2.78456e+00,2.81066e+00,2.70559e+00,2.55290e+00
305,6.31041e-01,1.56792e+01,2.71777e+00,2.59888e+00,2.73306e+00,2.65483e+00,2.46533e+00,2.96975e+00,2.78121e+00,2.80011e+00,2.68984e+00,2.54625e+00
310,6.31041e-01,1.56616e+01,2.70798e+00,2.59770e+00,2.73144e+00,2.66650e+00,2.45868e+00,3.02224e+00,2.78279e+00,2.79473e+00,2.64900e+00,2.53660e+00
315,6.31041e-01,1.56675e+01,2.71076e+00,2.57974e+00,2.72396e+00,2.68137e+00,2.45784e+00,3.01745e+00,2.78021e+00,2.79902e+00,2.62356e+00,2.53528e+00
320,6.31041e-01,1.56712e+01,2.71399e+00,2.56419e+00,2.72284e+00,2.68734e+00,2.45786e+00,2.99148e+00,2.76306e+00,2.77296e+00,2.64395e+00,2.54001e+00
325,6.31041e-01,1.56689e+01,2.71460e+00,2.55967e+00,2.72090e+00,2.66873e+00,2.45888e+00,2.98122e+00,2.76803e+00,2.75319e+00,2.67598e+00,2.54981e+00
330,6.31041e-01,1.56641e+01,2.71096e+00,2.55791e+00,2.74637e+00,2.64426e+00,2.46429e+00,2.97456e+00,2.76364e+00,2.75939e+00,2.69186e+00,2.53855e+00
335,6.31041e-01,1.56380e+01,2.69322e+00,2.55472e+00,2.78823e+00,2.62951e+00,2.46197e+00,2.97010e+00,2.78349e+00,2.76220e+00,2.72143e+00,2.52195e+00
340,6.31041e-01,1.56261e+01,2.68474e+00,2.55580e+00,2.81959e+00,2.63891e+00,2.45649e+00,2.95896e+00,2.80134e+00,2.77032e+00,2.73456e+00,2.51037e+00
345,6.31041e-01,1.56143e+01,2.67512e+00,2.55469e+00,2.84229e+00,2.65369e+00,2.45585e+00,2.96511e+00,2.80402e+00,2.78188e+00,2.72781e+00,2.51239e+00
350,6.31041e-01,1.56432e+01,2.69259e+00,2.56516e+00,2.83909e+00,2.64299e+00,2.45666e+00,2.97264e+00,2.77553e+00,2.77196e+00,2.71994e+00,2.52245e+00
355,6.31041e-01,1.56836e+01,2.71442e+00,2.58802e+00,2.81040e+00,2.63232e+00,2.45185e+00,2.97312e+00,2.75961e+00,2.77488e+00,2.70718e+00,2.54516e+00
360,6.31041e-01,1.57348e+01,2.74138e+00,2.60549e+00,2.79477e+00,2.63274e+00,2.44389e+00,2.95368e+00,2.74099e+00,2.78054e+00,2.67336e+00,2.55432e+00
365,6.31041e-01,1.57705e+01,2.76374e+00,2.61928e+00,2.76636e+00,2.64577e+00,2.44362e+00,2.93362e+00,2.76007e+00,2.76077e+00,2.66938e+00,2.55474e+00
370,6.31041e-01,1.57784e+01,2.76924e+00,2.62310e+00,2.73456e+00,2.65278e+00,2.44784e+00,2.91209e+00,2.77289e+00,2.74660e+00,2.67711e+00,2.55625e+00
375,6.31041e-01,1.57743e+01,2.76207e+00,2.59263e+00,2.72859e+00,2.67157e+00,2.45078e+00,2.89707e+00,2.78513e+00,2.74964e+00,2.69274e+00,2.56294e+00
380,6.31041e-01,1.57576e+01,2.75012e+00,2.58805e+00,2.74449e+00,2.68150e+00,2.44438e+00,2.91011e+00,2.78415e+00,2.74716e+00,2.71173e+00,2.58256e+00
385,6.31041e-01,1.57305e+01,2.73662e+00,2.57687e+00,2.75861e+00,2.67563e+00,2.43944e+00,2.91233e+00,2.77866e+00,2.75416e+00,2.71512e+00,2.60129e+00
390,6.31041e-01,1.57417e+01,2.73975e+00,2.56332e+00,2.75513e+00,2.66818e+00,2.43944e+00,2.91666e+00,2.74950e+00,2.74680e+00,2.71297e+00,2.59895e+00
395,6.31041e-01,1.57691e+01,2.75444e+00,2.56481e+00,2.73727e+00,2.65832e+00,2.44155e+00,2.91828e+00,2.72156e+00,2.74586e+00,2.69943e+00,2.57622e+00
400,6.31041e-01,1.58089e+01,2.77533e+00,2.57384e+00,2.71102e+00,2.64173e+00,2.44951e+00,2.89997e+00,2.73437e+00,2.73926e+00,2.67743e+00,2.56406e+00
405,6.31041e-01,1.58272e+01,2.78233e+00,2.58693e+00,2.69233e+00,2.62785e+00,2.45505e+00,2.89160e+00,2.74587e+00,2.71318e+00,2.65395e+00,2.54767e+00
410,6.31041e-01,1.58119e+01,2.78188e+00,2.60434e+00,2.66861e+00,2.64188e+00,2.46285e+00,2.88059e+00,2.73922e+00,2.69621e+00,2.63685e+00,2.52080e+00
415,6.31041e-01,1.57813e+01,2.78009e+00,2.61036e+00,2.67344e+00,2.65009e+00,2.46996e+00,2.84880e+00,2.73321e+00,2.70011e+00,2.63738e+00,2.49649e+00
420,6.31041e-01,1.57253e+01,2.75707e+00,2.61895e+00,2.69379e+00,2.67095e+00,2.46692e+00,2.82048e+00,2.74428e+00,2.72391e+00,2.65559e+00,2.49433e+00
425,6.31041e-01,1.57392e+01,2.75347e+00,2.59868e+00,2.70175e+00,2.67524e+00,2.45922e+00,2.78805e+00,2.73884e+00,2.75391e+00,2.67516e+00,2.49808e+00
430,6.31041e-01,1.57390e+01,2.74025e+00,2.58210e+00,2.71836e+00,2.68086e+00,2.45361e+00,2.78513e+00,2.75241e+00,2.77417e+00,2.68004e+00,2.52455e+00
435,6.31041e-01,1.57116e+01,2.72678e+00,2.57515e+00,2.73054e+00,2.68426e+00,2.45058e+00,2.78318e+00,2.73395e+00,2.80078e+00,2.67596e+00,2.55367e+00
440,6.31041e-01,1.56889e+01,2.71643e+00,2.55460e+00,2.75056e+00,2.70896e+00,2.45552e+00,2.78000e+00,2.73572e+00,2.82381e+00,2.67472e+00,2.56951e+00
445,6.31041e-01,1.56774e+01,2.70735e+00,2.54822e+00,2.76523e+00,2.73185e+00,2.46325e+00,2.80219e+00,2.75058e+00,2.84765e+00,2.67028e+00,2.57011e+00
450,6.31041e-01,1.57138e+01,2.72743e+00,2.54407e+00,2.77382e+00,2.71132e+00,2.47869e+00,2.83334e+00,2.75648e+00,2.84648e+00,2.66751e+00,2.56423e+00
455,6.31041e-01,1.57784e+01,2.76448e+00,2.55214e+00,2.76507e+00,2.68546e+00,2.48509e+00,2.84852e+00,2.78914e+00,2.81539e+00,2.66044e+00,2.55086e+00
460,6.31041e-01,1.58224e+01,2.78836e+00,2.56145e+00,2.78293e+00,2.66237e+00,2.48865e+00,2.86319e+00,2.80659e+00,2.78824e+00,2.67675e+00,2.52875e+00
465,6.31041e-01,1.57875e+01,2.77513e+00,2.56246e+00,2.80154e+00,2.66047e+00,2.48037e+00,2.88581e+00,2.79287e+00,2.76542e+00,2.69206e+00,2.52950e+00
470,6.31041e-01,1.57329e+01,2.74900e+00,2.56680e+00,2.81202e+00,2.64968e+00,2.48531e+00,2.86927e+00,2.80751e+00,2.76023e+00,2.70690e+00,2.53472e+00
475,6.31041e-01,1.56962e+01,2.72600e+00,2.57726e+00,2.79927e+00,2.65307e+00,2.48281e+00,2.84910e+00,2.80928e+00,2.77471e+00,2.69960e+00,2.53566e+00
480,6.31041e-01,1.56804e+01,2.71285e+00,2.58160e+00,2.78448e+00,2.65614e+00,2.47612e+00,2.83898e+00,2.80145e+00,2.78814e+00,2.67887e+00,2.54208e+00
485,6.31041e-01,1.56968e+01,2.71703e+00,2.58722e+00,2.74823e+00,2.64469e+00,2.47044e+00,2.82440e+00,2.79270e+00,2.82210e+00,2.65871e+00,2.54987e+00
490,6.31041e-01,1.57016e+01,2.72413e+00,2.58112e+00,2.72700e+00,2.63565e+00,2.46394e+00,2.82383e+00,2.79933e+00,2.83064e+00,2.65454e+00,2.55409e+00
495,6.31041e-01,1.57643e+01,2.75797e+00,2.57389e+00,2.70705e+00,2.62577e+00,2.46274e+00,2.83817e+00,2.78145e+00,2.85188e+00,2.65004e+00,2.56085e+00
500,6.31041e-01,1.58525e+01,2.80028e+00,2.56418e+00,2.68349e+00,2.63040e+00,2.46174e+00,2.84436e+00,2.79224e+00,2.84632e+00,2.64153e+00,2.55786e+00
505,6.31041e-01,1.59331e+01,2.83786e+00,2.56384e+00,2.67517e+00,2.62886e+00,2.45727e+00,2.83833e+00,2.80640e+00,2.80326e+00,2.65595e+00,2.54319e+00
510,6.31041e-01,1.59529e+01,2.84668e+00,2.57675e+00,2.67838e+00,2.62693e+00,2.45444e+00,2.83077e+00,2.79683e+00,2.76329e+00,2.68007e+00,2.54037e+00
515,6.31041e-01,1.58613e+01,2.82659e+00,2.58235e+00,2.68292e+00,2.64070e+00,2.44869e+00,2.81807e+00,2.79756e+00,2.76479e+00,2.70121e+00,2.54000e+00
520,6.31041e-01,1.58111e+01,2.80245e+00,2.57183e+00,2.69058e+00,2.67810e+00,2.44639e+00,2.78629e+00,2.81697e+00,2.76228e+00,2.73283e+00,2.53232e+00
525,6.31041e-01,1.57833e+01,2.75685e+00,2.56677e+00,2.69966e+00,2.68901e+00,2.44979e+00,2.76743e+00,2.83177e+00,2.76661e+00,2.70499e+00,2.51885e+00
530,6.31041e-01,1.56952e+01,2.71156e+00,2.57187e+00,2.74131e+00,2.68840e+00,2.45792e+00,2.76740e+00,2.83730e+00,2.77903e+00,2.67725e+00,2.51514e+00
535,6.31041e-01,1.56382e+01,2.68708e+00,2.57339e+00,2.84529e+00,2.71715e+00,2.47329e+00,2.78439e+00,2.81204e+00,2.79683e+00,2.68091e+00,2.51275e+00
540,6.31041e-01,1.56298e+01,2.68213e+00,2.58121e+00,2.94619e+00,2.73788e+00,2.48495e+00,2.81613e+00,2.80441e+00,2.82985e+00,2.67234e+00,2.50896e+00
545,6.31041e-01,1.56675e+01,2.71000e+00,2.59035e+00,3.06240e+00,2.73764e+00,2.49091e+00,2.85002e+00,2.80653e+00,2.83852e+00,2.65204e+00,2.51853e+00
550,6.31041e-01,1.56998e+01,2.73183e+00,2.58704e+00,3.07015e+00,2.73354e+00,2.47443e+00,2.85052e+00,2.84330e+00,2.83456e+00,2.64239e+00,2.53314e+00
555,6.31041e-01,1.57304e+01,2.74962e+00,2.57612e+00,3.03865e+00,2.77972e+00,2.47504e+00,2.83806e+00,2.87542e+00,2.83265e+00,2.65237e+00,2.53688e+00
560,6.31041e-01,1.57468e+01,2.75731e+00,2.57339e+00,3.01432e+00,2.79632e+00,2.48949e+00,2.83399e+00,2.85834e+00,2.79766e+00,2.65038e+00,2.52724e+00
565,6.31041e-01,1.57884e+01,2.77592e+00,2.57298e+00,2.97881e+00,2.80543e+00,2.50448e+00,2.82704e+00,2.81848e+00,2.77637e+00,2.63524e+00,2.52195e+00
570,6.31041e-01,1.58208e+01,2.79079e+00,2.58046e+00,2.94191e+00,2.79236e+00,2.50413e+00,2.83196e+00,2.81328e+00,2.78510e+00,2.62939e+00,2.54021e+00
575,6.31041e-01,1.57993e+01,2.78039e+00,2.58027e+00,2.90849e+00,2.76607e+00,2.49223e+00,2.82796e+00,2.81614e+00,2.79576e+00,2.63222e+00,2.54486e+00
580,6.31041e-01,1.57599e+01,2.76180e+00,2.57064e+00,2.87559e+00,2.73036e+00,2.47412e+00,2.83079e+00,2.80406e+00,2.79892e+00,2.64083e+00,2.54159e+00
585,6.31041e-01,1.57456e+01,2.75186e+00,2.56272e+00,2.82105e+00,2.71792e+00,2.46141e+00,2.82895e+00,2.78806e+00,2.78008e+00,2.66626e+00,2.53860e+00
590,6.31041e-01,1.57657e+01,2.76000e+00,2.55698e+00,2.75919e+00,2.68787e+00,2.45032e+00,2.81747e+00,2.76667e+00,2.75362e+00,2.69036e+00,2.53115e+00
595,6.31041e-01,1.57530e+01,2.75064e+00,2.56070e+00,2.71300e+00,2.64689e+00,2.44581e+00,2.81747e+00,2.74501e+00,2.75364e+00,2.70862e+00,2.53133e+00
600,6.31041e-01,1.57497e+01,2.74994e+00,2.55262e+00,2.68082e+00,2.61664e+00,2.44708e+00,2.83415e+00,2.73501e+00,2.76015e+00,2.70049e+00,2.53375e+00
605,6.31041e-01,1.57710e+01,2.75881e+00,2.54428e+00,2.66286e+00,2.60992e+00,2.45103e+00,2.83490e+00,2.72514e+00,2.77714e+00,2.65943e+00,2.54191e+00
610,6.31041e-01,1.57707e+01,2.76278e+00,2.54847e+00,2.65410e+00,2.58833e+00,2.45571e+00,2.83072e+00,2.71512e+00,2.77960e+00,2.63489e+00,2.55238e+00
615,6.31041e-01,1.57756e+01,2.77049e+00,2.54807e+00,2.67759e+00,2.58397e+00,2.45553e+00,2.81205e+00,2.71515e+00,2.78256e+00,2.61650e+00,2.55721e+00
620,6.31041e-01,1.58246e+01,2.79380e+00,2.55482e+00,2.71081e+00,2.59785e+00,2.45537e+00,2.80379e+00,2.73356e+00,2.77904e+00,2.60193e+00,2.56078e+00
625,6.31041e-01,1.57839e+01,2.76734e+00,2.55475e+00,2.74411e+00,2.60911e+00,2.45386e+00,2.80536e+00,2.75027e+00,2.75978e+00,2.58756e+00,2.54828e+00
630,6.31041e-01,1.57267e+01,2.72749e+00,2.56311e+00,2.76033e+00,2.62301e+00,2.44884e+00,2.81501e+00,2.75978e+00,2.72787e+00,2.57746e+00,2.52207e+00
635,6.31041e-01,1.56614e+01,2.69707e+00,2.57617e+00,2.76978e+00,2.64711e+00,2.44670e+00,2.80965e+00,2.73522e+00,2.72309e+00,2.59292e+00,2.51767e+00
640,6.31041e-01,1.56467e+01,2.68964e+00,2.59322e+00,2.76680e+00,2.68439e+00,2.44480e+00,2.81542e+00,2.71598e+00,2.74732e+00,2.63132e+00,2.50460e+00
645,6.31041e-01,1.56455e+01,2.69087e+00,2.61112e+00,2.76451e+00,2.72268e+00,2.43811e+00,2.81561e+00,2.71916e+00,2.77965e+00,2.65808e+00,2.50713e+00
650,6.31041e-01,1.57035e+01,2.72916e+00,2.61163e+00,2.75928e+00,2.73557e+00,2.43451e+00,2.82327e+00,2.72481e+00,2.80614e+00,2.67535e+00,2.52990e+00
655,6.31041e-01,1.57626e+01,2.76437e+00,2.60722e+00,2.75278e+00,2.72150e+00,2.43939e+00,2.82631e+00,2.71579e+00,2.83899e+00,2.66952e+00,2.53861e+00
660,6.31041e-01,1.58188e+01,2.79279e+00,2.60320e+00,2.75347e+00,2.67776e+00,2.44701e+00,2.83014e+00,2.71025e+00,2.82883e+00,2.68482e+00,2.54851e+00
665,6.31041e-01,1.58089e+01,2.78889e+00,2.57738e+00,2.73965e+00,2.65909e+00,2.45520e+00,2.84062e+00,2.70789e+00,2.80793e+00,2.69846e+00,2.56065e+00
